"ID","device_sn","bodylocation","filename","start_time","startday","samplefreq","device","clipping_score","meas_dur_dys","complete_24hcycle","meas_dur_def_proto_day","wear_dur_def_proto_day","calib_err","calib_status","ENMO_fullRecordingMean","p95.83_ENMO_mg_0-24h_fullRecording","p97.92_ENMO_mg_0-24h_fullRecording","L5hr_ENMO_mg_0-24h_fullRecording","L5_ENMO_mg_0-24h_fullRecording","M5hr_ENMO_mg_0-24h_fullRecording","M5_ENMO_mg_0-24h_fullRecording","L10hr_ENMO_mg_0-24h_fullRecording","L10_ENMO_mg_0-24h_fullRecording","M10hr_ENMO_mg_0-24h_fullRecording","M10_ENMO_mg_0-24h_fullRecording","1to6am_ENMO_mg_fullRecording","N valid WEdays","N valid WKdays","AD_[0,50)_ENMO_mg_0-24hr","AD_[100,150)_ENMO_mg_0-24hr","AD_[150,200)_ENMO_mg_0-24hr","AD_[200,250)_ENMO_mg_0-24hr","AD_[250,300)_ENMO_mg_0-24hr","AD_[300,350)_ENMO_mg_0-24hr","AD_[350,400)_ENMO_mg_0-24hr","AD_[400,8e+03)_ENMO_mg_0-24hr","AD_[50,100)_ENMO_mg_0-24hr","AD_L10_ENMO_mg_0-24hr","AD_L10hr_ENMO_mg_0-24hr","AD_L5_ENMO_mg_0-24hr","AD_L5hr_ENMO_mg_0-24hr","AD_M10_ENMO_mg_0-24hr","AD_M10hr_ENMO_mg_0-24hr","AD_M5_ENMO_mg_0-24hr","AD_M5hr_ENMO_mg_0-24hr","AD_mean_ENMO_mg_0-24hr","AD_mean_ENMO_mg_1-6am","AD_MVPA_E1M_T125_ENMO_0-24hr","AD_MVPA_E5M_T125_ENMO_0-24hr","AD_MVPA_E5S_B10M80%_T125_ENMO_0-24hr","AD_MVPA_E5S_B1M80%_T125_ENMO_0-24hr","AD_MVPA_E5S_B5M80%_T125_ENMO_0-24hr","AD_MVPA_E5S_T125_ENMO_0-24hr","AD_p95.83333_ENMO_mg_0-24hr","AD_p97.91667_ENMO_mg_0-24hr","data exclusion stategy (value=1, ignore specific hours; value=2, ignore all data before the first midnight and after the last midnight)","IS_interdailystability","IV_intradailyvariability","IVIS_windowsize_minutes","WD_[0,50)_ENMO_mg_0-24hr","WD_[100,150)_ENMO_mg_0-24hr","WD_[150,200)_ENMO_mg_0-24hr","WD_[200,250)_ENMO_mg_0-24hr","WD_[250,300)_ENMO_mg_0-24hr","WD_[300,350)_ENMO_mg_0-24hr","WD_[350,400)_ENMO_mg_0-24hr","WD_[400,8e+03)_ENMO_mg_0-24hr","WD_[50,100)_ENMO_mg_0-24hr","WD_L10_ENMO_mg_0-24hr","WD_L10hr_ENMO_mg_0-24hr","WD_L5_ENMO_mg_0-24hr","WD_L5hr_ENMO_mg_0-24hr","WD_M10_ENMO_mg_0-24hr","WD_M10hr_ENMO_mg_0-24hr","WD_M5_ENMO_mg_0-24hr","WD_M5hr_ENMO_mg_0-24hr","WD_mean_ENMO_mg_0-24hr","WD_mean_ENMO_mg_1-6am","WD_MVPA_E1M_T125_ENMO_0-24hr","WD_MVPA_E5M_T125_ENMO_0-24hr","WD_MVPA_E5S_B10M80%_T125_ENMO_0-24hr","WD_MVPA_E5S_B1M80%_T125_ENMO_0-24hr","WD_MVPA_E5S_B5M80%_T125_ENMO_0-24hr","WD_MVPA_E5S_T125_ENMO_0-24hr","WD_p95.83333_ENMO_mg_0-24hr","WD_p97.91667_ENMO_mg_0-24hr","WE_[0,50)_ENMO_mg_0-24hr","WE_[100,150)_ENMO_mg_0-24hr","WE_[150,200)_ENMO_mg_0-24hr","WE_[200,250)_ENMO_mg_0-24hr","WE_[250,300)_ENMO_mg_0-24hr","WE_[300,350)_ENMO_mg_0-24hr","WE_[350,400)_ENMO_mg_0-24hr","WE_[400,8e+03)_ENMO_mg_0-24hr","WE_[50,100)_ENMO_mg_0-24hr","WE_L10_ENMO_mg_0-24hr","WE_L10hr_ENMO_mg_0-24hr","WE_L5_ENMO_mg_0-24hr","WE_L5hr_ENMO_mg_0-24hr","WE_M10_ENMO_mg_0-24hr","WE_M10hr_ENMO_mg_0-24hr","WE_M5_ENMO_mg_0-24hr","WE_M5hr_ENMO_mg_0-24hr","WE_mean_ENMO_mg_0-24hr","WE_mean_ENMO_mg_1-6am","WE_MVPA_E1M_T125_ENMO_0-24hr","WE_MVPA_E5M_T125_ENMO_0-24hr","WE_MVPA_E5S_B10M80%_T125_ENMO_0-24hr","WE_MVPA_E5S_B1M80%_T125_ENMO_0-24hr","WE_MVPA_E5S_B5M80%_T125_ENMO_0-24hr","WE_MVPA_E5S_T125_ENMO_0-24hr","WE_p95.83333_ENMO_mg_0-24hr","WE_p97.91667_ENMO_mg_0-24hr","WWD_[0,50)_ENMO_mg_0-24hr","WWD_[100,150)_ENMO_mg_0-24hr","WWD_[150,200)_ENMO_mg_0-24hr","WWD_[200,250)_ENMO_mg_0-24hr","WWD_[250,300)_ENMO_mg_0-24hr","WWD_[300,350)_ENMO_mg_0-24hr","WWD_[350,400)_ENMO_mg_0-24hr","WWD_[400,8e+03)_ENMO_mg_0-24hr","WWD_[50,100)_ENMO_mg_0-24hr","WWD_L10_ENMO_mg_0-24hr","WWD_L10hr_ENMO_mg_0-24hr","WWD_L5_ENMO_mg_0-24hr","WWD_L5hr_ENMO_mg_0-24hr","WWD_M10_ENMO_mg_0-24hr","WWD_M10hr_ENMO_mg_0-24hr","WWD_M5_ENMO_mg_0-24hr","WWD_M5hr_ENMO_mg_0-24hr","WWD_mean_ENMO_mg_0-24hr","WWD_mean_ENMO_mg_1-6am","WWD_MVPA_E1M_T125_ENMO_0-24hr","WWD_MVPA_E5M_T125_ENMO_0-24hr","WWD_MVPA_E5S_B10M80%_T125_ENMO_0-24hr","WWD_MVPA_E5S_B1M80%_T125_ENMO_0-24hr","WWD_MVPA_E5S_B5M80%_T125_ENMO_0-24hr","WWD_MVPA_E5S_T125_ENMO_0-24hr","WWD_p95.83333_ENMO_mg_0-24hr","WWD_p97.91667_ENMO_mg_0-24hr","WWE_[0,50)_ENMO_mg_0-24hr","WWE_[100,150)_ENMO_mg_0-24hr","WWE_[150,200)_ENMO_mg_0-24hr","WWE_[200,250)_ENMO_mg_0-24hr","WWE_[250,300)_ENMO_mg_0-24hr","WWE_[300,350)_ENMO_mg_0-24hr","WWE_[350,400)_ENMO_mg_0-24hr","WWE_[400,8e+03)_ENMO_mg_0-24hr","WWE_[50,100)_ENMO_mg_0-24hr","WWE_L10_ENMO_mg_0-24hr","WWE_L10hr_ENMO_mg_0-24hr","WWE_L5_ENMO_mg_0-24hr","WWE_L5hr_ENMO_mg_0-24hr","WWE_M10_ENMO_mg_0-24hr","WWE_M10hr_ENMO_mg_0-24hr","WWE_M5_ENMO_mg_0-24hr","WWE_M5hr_ENMO_mg_0-24hr","WWE_mean_ENMO_mg_0-24hr","WWE_mean_ENMO_mg_1-6am","WWE_MVPA_E1M_T125_ENMO_0-24hr","WWE_MVPA_E5M_T125_ENMO_0-24hr","WWE_MVPA_E5S_B10M80%_T125_ENMO_0-24hr","WWE_MVPA_E5S_B1M80%_T125_ENMO_0-24hr","WWE_MVPA_E5S_B5M80%_T125_ENMO_0-24hr","WWE_MVPA_E5S_T125_ENMO_0-24hr","WWE_p95.83333_ENMO_mg_0-24hr","WWE_p97.91667_ENMO_mg_0-24hr","n hours ignored at start of meas (if strategy=1)","n hours ignored at end of meas (if strategy=1)","n days of measurement after which all data is ignored (if strategy=1)","epoch size to which acceleration was averaged (seconds)","if_hip_long_axis_id","GGIR version","pdffilenumb","pdfpagecount"
"not extracted","MOS2D12170415_firmware_1.9.2","not extracted","NDARVC310XV2.gt3x","2018-01-15T12:00:00-0500","Monday","60","actigraph","0","23.6875","1","23.6875","18.25","0","Autocalibration not done","50.3699260160863","133.469820601852","165.809825779727","1","19.18992610748","9.16666666666667","86.5234384854088","0","35.1377266744783","8.66666666666667","78.0975910750631","19.18992610748","2","15","1048.16666666667","62.0147058823529","31.0637254901961","18.6911764705882","11.7401960784314","7.57843137254902","5.15686274509804","22.5490196078431","233.039215686275","19.1801756535948","20.6960784313725","12.812954248366","14.2941176470588","85.7561062091504","8.42156862745098","106.192740196078","11.0490196078431","51.643905909586","20.0049705882353","126.058823529412","119.705882352941","6.6764705882353","41.5392156862745","10.4656862745098","122.588235294118","211.911029411765","331.533088235294","1","0.364786410974571","0.83176288406735","60","1063.53888888889","61.15","30.4555555555556","17.9944444444444","11.1555555555556","7.15","4.70555555555556","21.1166666666667","222.733333333333","17.938650925926","20.6888888888889","11.8936","14.7888888888889","82.990662962963","8.08888888888889","101.867777777778","10.6222222222222","50.056448302469","18.797112962963","117.266666666667","108.333333333333","6.20000000000001","36.7833333333333","9.65000000000001","117.822222222222","203.7125","320.477083333333","932.874999999999","68.5","35.625","23.9166666666667","16.125","10.7916666666667","8.54166666666666","33.2916666666667","310.333333333333","28.4916111111111","20.75","19.7081111111112","10.5833333333333","106.496930555556","10.9166666666667","138.629958333333","14.25","63.5498379629629","29.0639027777777","192","205","10.25","77.2083333333333","16.5833333333333","158.333333333333","273.4","414.453125","988.341666666667","62.95","29.3333333333333","17.1666666666667","10.0833333333333","6.93333333333333","4.40833333333333","22.7833333333333","298","21.0848041666667","20.2666666666667","14.6224888888889","7.11666666666667","87.4374777777778","7.58333333333333","110.002908333333","10.65","53.4951018518517","18.6179277777777","118","103","8.18333333333334","33.6083333333333","9.04166666666667","116.083333333333","202.807083333334","331.602083333333","932.874999999999","68.5","35.625","23.9166666666667","16.125","10.7916666666667","8.54166666666666","33.2916666666667","310.333333333333","28.4916111111111","20.75","19.7081111111112","10.5833333333333","106.496930555556","10.9166666666667","138.629958333333","14.25","63.5498379629629","29.0639027777777","192","205","10.25","77.2083333333333","16.5833333333333","158.333333333333","273.4","414.453125","0","0","0","5","","2.6-0",1,1
